Frame,Visibility,X,Y,Z,Event,Timestamp
15529,0,0.0,0.0,0.0,0,1655353037.993775
15530,0,0.0,0.0,0.0,0,1655353038.0020862
15531,0,0.0,0.0,0.0,0,1655353038.010393
15532,0,0.0,0.0,0.0,0,1655353038.018729
15533,0,0.0,0.0,0.0,0,1655353038.0270808
15534,0,0.0,0.0,0.0,0,1655353038.0354056
15535,0,0.0,0.0,0.0,0,1655353038.0437288
15536,0,0.0,0.0,0.0,0,1655353038.0520706
15537,0,0.0,0.0,0.0,0,1655353038.0604136
15538,0,0.0,0.0,0.0,0,1655353038.0687666
15539,0,0.0,0.0,0.0,0,1655353038.077081
15540,0,0.0,0.0,0.0,0,1655353038.0854137
15541,0,0.0,0.0,0.0,0,1655353038.0937366
15542,0,0.0,0.0,0.0,0,1655353038.102077
15543,0,0.0,0.0,0.0,0,1655353038.1104052
15544,0,0.0,0.0,0.0,0,1655353038.118737
15545,0,0.0,0.0,0.0,0,1655353038.1270795
15546,0,0.0,0.0,0.0,0,1655353038.1354098
15547,0,0.0,0.0,0.0,0,1655353038.143735
15548,0,0.0,0.0,0.0,0,1655353038.1520803
15549,0,0.0,0.0,0.0,0,1655353038.160396
15550,0,0.0,0.0,0.0,0,1655353038.1687305
15551,0,0.0,0.0,0.0,0,1655353038.1770673
15552,0,0.0,0.0,0.0,0,1655353038.1853993
15553,0,0.0,0.0,0.0,0,1655353038.193713
15554,0,0.0,0.0,0.0,0,1655353038.202042
15555,0,0.0,0.0,0.0,0,1655353038.210392
15556,0,0.0,0.0,0.0,0,1655353038.2187042
15557,0,0.0,0.0,0.0,0,1655353038.227075
15558,0,0.0,0.0,0.0,0,1655353038.235405
15559,0,0.0,0.0,0.0,0,1655353038.2436504
15560,0,0.0,0.0,0.0,0,1655353038.2520497
15561,0,0.0,0.0,0.0,0,1655353038.2604043
15562,0,0.0,0.0,0.0,0,1655353038.268713
15563,0,0.0,0.0,0.0,0,1655353038.277071
15564,0,0.0,0.0,0.0,0,1655353038.2854156
15565,0,0.0,0.0,0.0,0,1655353038.2936397
15566,0,0.0,0.0,0.0,0,1655353038.30204
15567,0,0.0,0.0,0.0,0,1655353038.3104022
15568,0,0.0,0.0,0.0,0,1655353038.318732
15569,0,0.0,0.0,0.0,0,1655353038.3270807
15570,0,0.0,0.0,0.0,0,1655353038.3353975
15571,0,0.0,0.0,0.0,0,1655353038.343712
15572,0,0.0,0.0,0.0,0,1655353038.3519886
15573,0,0.0,0.0,0.0,0,1655353038.36032
15574,0,0.0,0.0,0.0,0,1655353038.3687134
15575,0,0.0,0.0,0.0,0,1655353038.3770502
15576,0,0.0,0.0,0.0,0,1655353038.385398
15577,0,0.0,0.0,0.0,0,1655353038.393731
15578,0,0.0,0.0,0.0,0,1655353038.4020576
15579,0,0.0,0.0,0.0,0,1655353038.4103572
15580,0,0.0,0.0,0.0,0,1655353038.418651
15581,0,0.0,0.0,0.0,0,1655353038.4270446
15582,0,0.0,0.0,0.0,0,1655353038.435334
