Frame,Visibility,X,Y,Z,Event,Timestamp
0,1,1.7562793731034945,-3.182898451462849,0.8675232726063262,0,1653369507.6265635
1,1,1.560797607284906,-3.1155416648489016,0.9001688584262565,0,1653369507.6349125
2,1,1.5005504177915865,-3.067840141642383,0.8819068308324378,0,1653369507.6432507
3,1,1.476758333234747,-2.991875429936224,0.8762460939609218,0,1653369507.6515446
4,1,1.304060374582364,-2.8790995592786457,0.8909373231072589,0,1653369507.659897
5,1,1.2373190914968026,-2.827285942825863,0.903857510201669,0,1653369507.6681936
6,1,1.2253754909128327,-2.7801816521406923,0.877565514553416,0,1653369507.67657
7,1,1.083137998633558,-2.71514060033138,0.8750386010174948,0,1653369507.6848907
8,1,1.027660647997415,-2.674111073382873,0.8525643573739793,0,1653369507.6932192
9,1,1.0258383975355152,-2.6150009777643803,0.7984205834670673,0,1653369507.7015214
10,1,0.9470200567610788,-2.568573572622166,0.8294085209733911,0,1653369507.7098908
11,1,0.9332049765859026,-2.5244571906027127,0.7926499750328461,0,1653369507.7182095
12,1,0.8146652981426593,-2.46086313054046,0.8572163758497852,0,1653369507.726534
13,1,0.7311233195306379,-2.4228497769801187,0.8268879345912297,0,1653369507.7348814
14,1,0.6645511466685371,-2.3615123133003246,0.8518120864541638,0,1653369507.7432077
15,1,0.6832236310231716,-2.341058913088743,0.8115974366944922,0,1653369507.751555
16,1,0.659777951396732,-2.324387254416094,0.7859424265737428,0,1653369507.7598224
17,1,0.5302078643644165,-2.271455754190217,0.8044851738591191,0,1653369507.768159
18,1,0.4471465789515366,-2.2587939171665763,0.7761590443472524,0,1653369507.7764778
19,1,0.4220342226479831,-2.2268070781413423,0.7673332592266096,0,1653369507.7848654
20,1,0.3633986029086518,-2.1865957550499946,0.7644699043822378,0,1653369507.7932246
21,1,0.2911677734786753,-2.148512770822112,0.7265349696516772,0,1653369507.801496
22,1,0.2426013943009035,-2.1437555146447296,0.6986632308491798,0,1653369507.8098283
23,1,0.1934123072751393,-2.081215642394437,0.6815816873555357,0,1653369507.8181944
24,1,0.2597085191379047,-2.0798249405001545,0.6594129760730463,0,1653369507.8264935
25,1,0.2121285750835634,-2.0508008537861717,0.6363321192263687,0,1653369507.8348308
26,1,0.0665558003145822,-2.0184120435739894,0.6371423895139121,0,1653369507.8431711
27,1,0.1703697890152395,-1.9658141164111995,0.6051681434578391,0,1653369507.851518
28,1,0.1556330807572604,-1.936441603869704,0.5712816532805499,0,1653369507.859902
29,1,0.0665048462874113,-1.91180617255262,0.5752636421309609,0,1653369507.868197
30,1,0.046699325972434,-1.8712003651987172,0.5543474321853762,0,1653369507.8765397
31,1,-0.1009120082376889,-1.82980529782639,0.568565911939637,0,1653369507.8848429
32,1,-0.0796652826879214,-1.809696247316092,0.5170555527210249,0,1653369507.8932495
33,1,-0.0393264067833037,-1.7755346649785329,0.4855464276229053,0,1653369507.9015508
34,1,-0.2341959156746324,-1.7545791337259935,0.4814272050133895,0,1653369507.909898
35,1,-0.2028983523149155,-1.718191661586984,0.4743239922171713,0,1653369507.9182
36,1,-0.3690089775829218,-1.6930175517570427,0.4821361201414418,0,1653369507.9265506
37,1,-0.3839019391890705,-1.6760349611575267,0.4501179764943834,0,1653369507.934905
38,1,-0.3258541349143579,-1.628338946055111,0.4325568528147753,0,1653369507.9432497
39,1,-0.2439366744791809,-1.6020155373895626,0.3633726888791695,0,1653369507.9515743
40,1,-0.3491518026026298,-1.572044811184394,0.3544659895500358,0,1653369507.9598985
41,1,-0.3693319892715628,-1.5442080183283418,0.3349216652531206,0,1653369507.968215
42,1,-0.4161000028925226,-1.519560616867755,0.3150173533162648,0,1653369507.9764304
43,1,-0.4924719243636292,-1.476447299840506,0.3065088013622969,0,1653369507.9848688
44,1,-0.4806716757812184,-1.45643923919579,0.2692720152208636,0,1653369507.99321
45,1,-0.5532605786426361,-1.4163394920177126,0.2497212364004402,0,1653369508.0015635
46,1,-0.572430410625607,-1.3915577713633451,0.2197636444707492,0,1653369508.0099096
47,1,-0.6149930694647755,-1.354129577905408,0.198402857245113,0,1653369508.0181768
48,1,-0.583000668153634,-1.344589624579517,0.1697188316540198,0,1653369508.0265105
49,1,-0.6570538977014735,-1.3098307155996791,0.166594949987392,0,1653369508.0348434
50,1,-0.6698201756532344,-1.2850596097024278,0.1238841689119944,0,1653369508.043234
51,1,-0.6121500349010327,-1.2608068011635536,0.0887263852497654,0,1653369508.0515497
52,1,-0.653493405862646,-1.2482059973999744,0.0634309233196134,0,1653369508.059904
53,1,-0.7221471636601856,-1.2201356322487251,0.0331536187158804,0,1653369508.0682223
54,1,-0.7958570016092323,-1.1859769874195738,0.025335734481832,0,1653369508.0765567
