Frame,Visibility,X,Y,Z,Event,Timestamp
31254,0,0.0,0.0,0.0,0,1652069506.8315494
31255,0,0.0,0.0,0.0,0,1652069506.8399334
31256,0,0.0,0.0,0.0,0,1652069506.848278
31257,0,0.0,0.0,0.0,0,1652069506.8566074
31258,0,0.0,0.0,0.0,0,1652069506.8649426
31259,0,0.0,0.0,0.0,0,1652069506.8732145
31260,0,0.0,0.0,0.0,0,1652069506.881553
31261,0,0.0,0.0,0.0,0,1652069506.8898275
31262,0,0.0,0.0,0.0,0,1652069506.8981783
31263,0,0.0,0.0,0.0,0,1652069506.9065783
31264,0,0.0,0.0,0.0,0,1652069506.914913
31265,0,0.0,0.0,0.0,0,1652069506.9232152
31266,0,0.0,0.0,0.0,0,1652069506.9315488
31267,0,0.0,0.0,0.0,0,1652069506.9398706
31268,0,0.0,0.0,0.0,0,1652069506.9481986
31269,0,0.0,0.0,0.0,0,1652069506.9566152
31270,0,0.0,0.0,0.0,0,1652069506.9649298
31271,0,0.0,0.0,0.0,0,1652069506.9732108
31272,0,0.0,0.0,0.0,0,1652069506.9815686
31273,0,0.0,0.0,0.0,0,1652069506.9899333
31274,0,0.0,0.0,0.0,0,1652069506.9981434
31275,0,0.0,0.0,0.0,0,1652069507.0065532
31276,0,0.0,0.0,0.0,0,1652069507.014989
31277,0,0.0,0.0,0.0,0,1652069507.0231433
31278,0,0.0,0.0,0.0,0,1652069507.0315142
31279,0,0.0,0.0,0.0,0,1652069507.03983
31280,0,0.0,0.0,0.0,0,1652069507.048211
31281,0,0.0,0.0,0.0,0,1652069507.0565488
31282,0,0.0,0.0,0.0,0,1652069507.0647883
31283,0,0.0,0.0,0.0,0,1652069507.0731156
31284,0,0.0,0.0,0.0,0,1652069507.081606
31285,0,0.0,0.0,0.0,0,1652069507.0899136
31286,0,0.0,0.0,0.0,0,1652069507.098158
31287,0,0.0,0.0,0.0,0,1652069507.1066542
31288,0,0.0,0.0,0.0,0,1652069507.1148562
31289,0,0.0,0.0,0.0,0,1652069507.1232712
31290,0,0.0,0.0,0.0,0,1652069507.131556
31291,0,0.0,0.0,0.0,0,1652069507.1398551
31292,0,0.0,0.0,0.0,0,1652069507.148203
31293,0,0.0,0.0,0.0,0,1652069507.1565244
31294,0,0.0,0.0,0.0,0,1652069507.164775
31295,0,0.0,0.0,0.0,0,1652069507.173209
31296,0,0.0,0.0,0.0,0,1652069507.181554
31297,0,0.0,0.0,0.0,0,1652069507.1898775
31298,0,0.0,0.0,0.0,0,1652069507.198113
31299,0,0.0,0.0,0.0,0,1652069507.2065527
31300,0,0.0,0.0,0.0,0,1652069507.214856
31301,0,0.0,0.0,0.0,0,1652069507.223243
31302,0,0.0,0.0,0.0,0,1652069507.231557
31303,0,0.0,0.0,0.0,0,1652069507.2398355
31304,0,0.0,0.0,0.0,0,1652069507.2481687
31305,0,0.0,0.0,0.0,0,1652069507.2565527
31306,0,0.0,0.0,0.0,0,1652069507.2648418
31307,0,0.0,0.0,0.0,0,1652069507.2731943
31308,0,0.0,0.0,0.0,0,1652069507.2815197
31309,0,0.0,0.0,0.0,0,1652069507.2898638
31310,0,0.0,0.0,0.0,0,1652069507.2981894
31311,0,0.0,0.0,0.0,0,1652069507.3065252
31312,0,0.0,0.0,0.0,0,1652069507.3148663
31313,0,0.0,0.0,0.0,0,1652069507.3231788
31314,0,0.0,0.0,0.0,0,1652069507.3315
31315,0,0.0,0.0,0.0,0,1652069507.3398888
31316,0,0.0,0.0,0.0,0,1652069507.3483078
31317,0,0.0,0.0,0.0,0,1652069507.356566
31318,0,0.0,0.0,0.0,0,1652069507.3648334
31319,0,0.0,0.0,0.0,0,1652069507.3731718
31320,0,0.0,0.0,0.0,0,1652069507.3815143
31321,0,0.0,0.0,0.0,0,1652069507.3898523
31322,0,0.0,0.0,0.0,0,1652069507.3980992
31323,0,0.0,0.0,0.0,0,1652069507.4065378
31324,0,0.0,0.0,0.0,0,1652069507.4148426
31325,0,0.0,0.0,0.0,0,1652069507.423169
31326,0,0.0,0.0,0.0,0,1652069507.4315064
31327,0,0.0,0.0,0.0,0,1652069507.4398334
31328,0,0.0,0.0,0.0,0,1652069507.4481776
31329,0,0.0,0.0,0.0,0,1652069507.4564996
31330,0,0.0,0.0,0.0,0,1652069507.4648917
31331,0,0.0,0.0,0.0,0,1652069507.4731636
31332,0,0.0,0.0,0.0,0,1652069507.4814923
31333,0,0.0,0.0,0.0,0,1652069507.489823
31334,0,0.0,0.0,0.0,0,1652069507.4980886
31335,0,0.0,0.0,0.0,0,1652069507.5065343
31336,0,0.0,0.0,0.0,0,1652069507.514811
31337,0,0.0,0.0,0.0,0,1652069507.5231612
31338,0,0.0,0.0,0.0,0,1652069507.5314872
31339,0,0.0,0.0,0.0,0,1652069507.53982
31340,0,0.0,0.0,0.0,0,1652069507.548163
31341,0,0.0,0.0,0.0,0,1652069507.5564976
31342,0,0.0,0.0,0.0,0,1652069507.5648348
31343,0,0.0,0.0,0.0,0,1652069507.5731428
31344,0,0.0,0.0,0.0,0,1652069507.5814867
31345,0,0.0,0.0,0.0,0,1652069507.5898056
31346,0,0.0,0.0,0.0,0,1652069507.5981047
31347,0,0.0,0.0,0.0,0,1652069507.6064684
31348,0,0.0,0.0,0.0,0,1652069507.6148217
31349,0,0.0,0.0,0.0,0,1652069507.623076
31350,0,0.0,0.0,0.0,0,1652069507.6314037
31351,0,0.0,0.0,0.0,0,1652069507.6397767
31352,0,0.0,0.0,0.0,0,1652069507.64807
31353,0,0.0,0.0,0.0,0,1652069507.6563876
31354,0,0.0,0.0,0.0,0,1652069507.6647353
31355,0,0.0,0.0,0.0,0,1652069507.6730683
31356,0,0.0,0.0,0.0,0,1652069507.6814086
