Frame,Visibility,X,Y,Z,Event,Timestamp
0,1,484.0,354.0,0.0,0,1654594532.056914
1,1,487.0,349.0,0.0,0,1654594532.0652497
2,1,490.0,343.0,0.0,0,1654594532.0735464
3,1,492.0,338.0,0.0,0,1654594532.0819142
4,1,495.0,333.0,0.0,0,1654594532.0902402
5,1,498.0,329.0,0.0,0,1654594532.0985858
6,1,501.0,325.0,0.0,0,1654594532.1068993
7,1,503.0,319.0,0.0,0,1654594532.1152525
8,1,505.0,314.0,0.0,0,1654594532.1235597
9,1,508.0,310.0,0.0,0,1654594532.131897
10,1,509.0,305.0,0.0,0,1654594532.1402423
11,1,512.0,302.0,0.0,0,1654594532.1485608
12,1,515.0,298.0,0.0,0,1654594532.1569133
13,1,518.0,294.0,0.0,0,1654594532.165182
14,1,519.0,290.0,0.0,0,1654594532.173561
15,1,521.0,287.0,0.0,0,1654594532.1819146
16,1,524.0,283.0,0.0,0,1654594532.190267
17,1,526.0,279.0,0.0,0,1654594532.1985855
18,1,529.0,277.0,0.0,0,1654594532.2069151
19,1,531.0,273.0,0.0,0,1654594532.21523
20,1,534.0,271.0,0.0,0,1654594532.2236192
21,1,536.0,269.0,0.0,0,1654594532.2319324
22,1,539.0,267.0,0.0,0,1654594532.2402344
23,1,541.0,264.0,0.0,0,1654594532.2486198
24,1,544.0,262.0,0.0,0,1654594532.256911
25,1,546.0,260.0,0.0,0,1654594532.2652526
26,1,549.0,259.0,0.0,0,1654594532.2735734
27,1,552.0,257.0,0.0,0,1654594532.2819428
28,1,554.0,255.0,0.0,0,1654594532.2901993
29,1,556.0,255.0,0.0,0,1654594532.2985928
30,1,560.0,253.0,0.0,0,1654594532.306913
31,1,563.0,253.0,0.0,0,1654594532.3152535
32,1,565.0,252.0,0.0,0,1654594532.323571
33,1,568.0,251.0,0.0,0,1654594532.331936
34,1,571.0,252.0,0.0,0,1654594532.3402708
35,1,574.0,253.0,0.0,0,1654594532.3486283
36,1,576.0,252.0,0.0,0,1654594532.3569443
37,1,579.0,252.0,0.0,0,1654594532.3652484
38,1,581.0,253.0,0.0,0,1654594532.3735683
39,1,584.0,254.0,0.0,0,1654594532.3819342
40,1,586.0,255.0,0.0,0,1654594532.3902273
41,1,589.0,257.0,0.0,0,1654594532.398537
42,1,593.0,258.0,0.0,0,1654594532.4069135
43,1,596.0,260.0,0.0,0,1654594532.4152555
44,1,598.0,262.0,0.0,0,1654594532.423575
45,1,601.0,265.0,0.0,0,1654594532.4318967
46,1,603.0,267.0,0.0,0,1654594532.4402275
47,1,607.0,271.0,0.0,0,1654594532.448594
48,1,610.0,273.0,0.0,0,1654594532.456882
49,1,612.0,276.0,0.0,0,1654594532.4652123
50,1,615.0,279.0,0.0,0,1654594532.473565
51,1,618.0,283.0,0.0,0,1654594532.481892
52,1,622.0,286.0,0.0,0,1654594532.4902296
53,1,624.0,289.0,0.0,0,1654594532.4985645
54,1,627.0,294.0,0.0,0,1654594532.5068977
55,1,630.0,299.0,0.0,0,1654594532.5152085
56,1,633.0,304.0,0.0,0,1654594532.5235655
57,1,636.0,310.0,0.0,0,1654594532.5319178
58,1,639.0,315.0,0.0,0,1654594532.5402524
59,1,642.0,321.0,0.0,0,1654594532.54858
60,1,645.0,325.0,0.0,0,1654594532.5568728
61,1,647.0,333.0,0.0,0,1654594532.565263
62,1,652.0,338.0,0.0,0,1654594532.5735502
63,1,655.0,346.0,0.0,0,1654594532.5818987
64,1,658.0,353.0,0.0,0,1654594532.590232
65,1,662.0,361.0,0.0,0,1654594532.598539
66,1,665.0,368.0,0.0,0,1654594532.6068628
67,1,669.0,376.0,0.0,0,1654594532.6152897
68,1,671.0,385.0,0.0,0,1654594532.6235237
69,1,675.0,393.0,0.0,0,1654594532.6318903
70,1,678.0,402.0,0.0,0,1654594532.6401968
71,1,681.0,412.0,0.0,0,1654594532.6485116
72,1,685.0,422.0,0.0,0,1654594532.656866
73,1,689.0,431.0,0.0,0,1654594532.6652062
74,1,692.0,443.0,0.0,0,1654594532.6735148
75,1,696.0,453.0,0.0,0,1654594532.6818745
76,1,699.0,464.0,0.0,0,1654594532.6901925
77,1,703.0,475.0,0.0,0,1654594532.6985266
78,1,707.0,487.0,0.0,0,1654594532.7068615
79,1,711.0,499.0,0.0,0,1654594532.7152462
80,1,714.0,512.0,0.0,0,1654594532.7235126
81,1,718.0,525.0,0.0,0,1654594532.7318566
82,1,722.0,538.0,0.0,0,1654594532.7402012
83,1,725.0,552.0,0.0,0,1654594532.74852
84,1,729.0,565.0,0.0,0,1654594532.7568734
