Frame,Visibility,X,Y,Z,Event,Timestamp
8255,0,0.0,0.0,0.0,0,1655352727.9142947
8256,0,0.0,0.0,0.0,0,1655352727.9155576
8257,0,0.0,0.0,0.0,0,1655352727.918577
8258,0,0.0,0.0,0.0,0,1655352727.9414706
8259,0,0.0,0.0,0.0,0,1655352727.943607
8260,0,0.0,0.0,0.0,0,1655352727.9451864
8261,0,0.0,0.0,0.0,0,1655352727.9470837
8262,0,0.0,0.0,0.0,0,1655352727.9700482
8263,0,0.0,0.0,0.0,0,1655352727.9721007
8264,0,0.0,0.0,0.0,0,1655352727.9738357
8265,0,0.0,0.0,0.0,0,1655352727.97575
8266,0,0.0,0.0,0.0,0,1655352727.9987063
8267,0,0.0,0.0,0.0,0,1655352728.0007126
8268,0,0.0,0.0,0.0,0,1655352728.002345
8269,0,0.0,0.0,0.0,0,1655352728.0043747
8270,0,0.0,0.0,0.0,0,1655352728.027907
8271,0,0.0,0.0,0.0,0,1655352728.0299163
8272,0,0.0,0.0,0.0,0,1655352728.0319557
8273,0,0.0,0.0,0.0,0,1655352728.034447
8274,0,0.0,0.0,0.0,0,1655352728.0566163
8275,0,0.0,0.0,0.0,0,1655352728.0585792
8276,0,0.0,0.0,0.0,0,1655352728.060488
8277,0,0.0,0.0,0.0,0,1655352728.0630188
8278,0,0.0,0.0,0.0,0,1655352728.085316
8279,0,0.0,0.0,0.0,0,1655352728.0871751
8280,0,0.0,0.0,0.0,0,1655352728.089213
8281,0,0.0,0.0,0.0,0,1655352728.0916996
8282,0,0.0,0.0,0.0,0,1655352728.114028
8283,0,0.0,0.0,0.0,0,1655352728.1160345
8284,0,0.0,0.0,0.0,0,1655352728.1177783
8285,0,0.0,0.0,0.0,0,1655352728.120232
8286,0,0.0,0.0,0.0,0,1655352728.1427505
8287,0,0.0,0.0,0.0,0,1655352728.1446178
8288,0,0.0,0.0,0.0,0,1655352728.1467462
8289,0,0.0,0.0,0.0,0,1655352728.1494546
8290,0,0.0,0.0,0.0,0,1655352728.171469
8291,0,0.0,0.0,0.0,0,1655352728.1732726
8292,0,0.0,0.0,0.0,0,1655352728.1753144
8293,0,0.0,0.0,0.0,0,1655352728.1780162
8294,0,0.0,0.0,0.0,0,1655352728.200164
8295,0,0.0,0.0,0.0,0,1655352728.2017894
8296,0,0.0,0.0,0.0,0,1655352728.2039986
8297,0,0.0,0.0,0.0,0,1655352728.2067354
8298,0,0.0,0.0,0.0,0,1655352728.2289412
8299,0,0.0,0.0,0.0,0,1655352728.2306144
8300,0,0.0,0.0,0.0,0,1655352728.2325888
8301,0,0.0,0.0,0.0,0,1655352728.2353325
8302,0,0.0,0.0,0.0,0,1655352728.2576346
8303,0,0.0,0.0,0.0,0,1655352728.2591107
8304,0,0.0,0.0,0.0,0,1655352728.261315
8305,0,0.0,0.0,0.0,0,1655352728.2656996
8306,0,0.0,0.0,0.0,0,1655352728.2863083
8307,0,0.0,0.0,0.0,0,1655352728.287643
8308,0,0.0,0.0,0.0,0,1655352728.290694
8309,0,0.0,0.0,0.0,0,1655352728.2990284
8310,0,0.0,0.0,0.0,0,1655352728.3149512
8311,0,0.0,0.0,0.0,0,1655352728.3165288
8312,0,0.0,0.0,0.0,0,1655352728.3240376
8313,0,0.0,0.0,0.0,0,1655352728.332297
8314,0,0.0,0.0,0.0,0,1655352728.3435066
8315,0,0.0,0.0,0.0,0,1655352728.3489988
8316,0,0.0,0.0,0.0,0,1655352728.3573835
8317,0,0.0,0.0,0.0,0,1655352728.365695
8318,0,0.0,0.0,0.0,0,1655352728.3740256
8319,0,0.0,0.0,0.0,0,1655352728.3823578
