Frame,Visibility,X,Y,Z,Event,Timestamp
35882,0,0.0,0.0,0.0,0,1655353534.726996
35883,0,0.0,0.0,0.0,0,1655353534.7352998
35884,0,0.0,0.0,0.0,0,1655353534.7437134
35885,0,0.0,0.0,0.0,0,1655353534.7520404
35886,0,0.0,0.0,0.0,0,1655353534.7603784
35887,0,0.0,0.0,0.0,0,1655353534.7687285
35888,0,0.0,0.0,0.0,0,1655353534.7770517
35889,0,0.0,0.0,0.0,0,1655353534.7853117
35890,0,0.0,0.0,0.0,0,1655353534.7936883
35891,0,0.0,0.0,0.0,0,1655353534.8019788
35892,0,0.0,0.0,0.0,0,1655353534.8103552
35893,0,0.0,0.0,0.0,0,1655353534.8186991
35894,0,0.0,0.0,0.0,0,1655353534.82703
35895,0,0.0,0.0,0.0,0,1655353534.8352923
35896,0,0.0,0.0,0.0,0,1655353534.843722
35897,0,0.0,0.0,0.0,0,1655353534.8520472
35898,0,0.0,0.0,0.0,0,1655353534.8603632
35899,0,0.0,0.0,0.0,0,1655353534.8687031
35900,0,0.0,0.0,0.0,0,1655353534.8770192
35901,0,0.0,0.0,0.0,0,1655353534.8853676
35902,0,0.0,0.0,0.0,0,1655353534.893664
35903,0,0.0,0.0,0.0,0,1655353534.9020154
35904,0,0.0,0.0,0.0,0,1655353534.9103472
35905,0,0.0,0.0,0.0,0,1655353534.9186623
35906,0,0.0,0.0,0.0,0,1655353534.9270215
35907,0,0.0,0.0,0.0,0,1655353534.935284
35908,0,0.0,0.0,0.0,0,1655353534.9437914
35909,0,0.0,0.0,0.0,0,1655353534.9520354
35910,0,0.0,0.0,0.0,0,1655353534.9603226
35911,0,0.0,0.0,0.0,0,1655353534.968686
35912,0,0.0,0.0,0.0,0,1655353534.9770155
35913,0,0.0,0.0,0.0,0,1655353534.9853091
35914,0,0.0,0.0,0.0,0,1655353534.993694
35915,0,0.0,0.0,0.0,0,1655353535.0020034
35916,0,0.0,0.0,0.0,0,1655353535.0103576
35917,0,0.0,0.0,0.0,0,1655353535.0186794
35918,0,0.0,0.0,0.0,0,1655353535.027006
35919,0,0.0,0.0,0.0,0,1655353535.0352805
35920,0,0.0,0.0,0.0,0,1655353535.0436482
35921,0,0.0,0.0,0.0,0,1655353535.052021
35922,0,0.0,0.0,0.0,0,1655353535.0602992
35923,0,0.0,0.0,0.0,0,1655353535.0686834
35924,0,0.0,0.0,0.0,0,1655353535.0769956
35925,0,0.0,0.0,0.0,0,1655353535.0853443
35926,0,0.0,0.0,0.0,0,1655353535.093677
35927,0,0.0,0.0,0.0,0,1655353535.1020174
35928,0,0.0,0.0,0.0,0,1655353535.1102872
35929,0,0.0,0.0,0.0,0,1655353535.1186454
35930,0,0.0,0.0,0.0,0,1655353535.1269443
35931,0,0.0,0.0,0.0,0,1655353535.1352775
35932,0,0.0,0.0,0.0,0,1655353535.1435688
35933,0,0.0,0.0,0.0,0,1655353535.15197
35934,0,0.0,0.0,0.0,0,1655353535.1603198
35935,0,0.0,0.0,0.0,0,1655353535.1686437
35936,0,0.0,0.0,0.0,0,1655353535.176942
35937,0,0.0,0.0,0.0,0,1655353535.1853182
35938,0,0.0,0.0,0.0,0,1655353535.193587
35939,0,0.0,0.0,0.0,0,1655353535.2019346
35940,0,0.0,0.0,0.0,0,1655353535.210361
35941,0,0.0,0.0,0.0,0,1655353535.2186377
35942,0,0.0,0.0,0.0,0,1655353535.2268977
35943,0,0.0,0.0,0.0,0,1655353535.2352424
35944,0,0.0,0.0,0.0,0,1655353535.243575
35945,0,0.0,0.0,0.0,0,1655353535.2519338
35946,0,0.0,0.0,0.0,0,1655353535.2603216
35947,0,0.0,0.0,0.0,0,1655353535.268648
35948,0,0.0,0.0,0.0,0,1655353535.2769237
35949,0,0.0,0.0,0.0,0,1655353535.2853138
35950,0,0.0,0.0,0.0,0,1655353535.29364
35951,0,0.0,0.0,0.0,0,1655353535.301937
35952,0,0.0,0.0,0.0,0,1655353535.31032
35953,0,0.0,0.0,0.0,0,1655353535.3186414
35954,0,0.0,0.0,0.0,0,1655353535.326935
35955,0,0.0,0.0,0.0,0,1655353535.3352804
35956,0,0.0,0.0,0.0,0,1655353535.3436022
35957,0,0.0,0.0,0.0,0,1655353535.3519251
35958,0,0.0,0.0,0.0,0,1655353535.360309
35959,0,0.0,0.0,0.0,0,1655353535.368636
35960,0,0.0,0.0,0.0,0,1655353535.3769565
35961,0,0.0,0.0,0.0,0,1655353535.385334
35962,0,0.0,0.0,0.0,0,1655353535.3936028
35963,0,0.0,0.0,0.0,0,1655353535.401963
35964,0,0.0,0.0,0.0,0,1655353535.4103842
35965,0,0.0,0.0,0.0,0,1655353535.4186234
35966,0,0.0,0.0,0.0,0,1655353535.426918
35967,0,0.0,0.0,0.0,0,1655353535.435238
35968,0,0.0,0.0,0.0,0,1655353535.4435897
35969,0,0.0,0.0,0.0,0,1655353535.451918
35970,0,0.0,0.0,0.0,0,1655353535.4603283
35971,0,0.0,0.0,0.0,0,1655353535.468643
35972,0,0.0,0.0,0.0,0,1655353535.4769924
35973,0,0.0,0.0,0.0,0,1655353535.4853349
35974,0,0.0,0.0,0.0,0,1655353535.4937158
35975,0,0.0,0.0,0.0,0,1655353535.5019648
35976,0,0.0,0.0,0.0,0,1655353535.5103223
35977,0,0.0,0.0,0.0,0,1655353535.5186172
35978,0,0.0,0.0,0.0,0,1655353535.5269103
35979,0,0.0,0.0,0.0,0,1655353535.5352485
35980,0,0.0,0.0,0.0,0,1655353535.543607
35981,0,0.0,0.0,0.0,0,1655353535.5520253
35982,0,0.0,0.0,0.0,0,1655353535.5603814
35983,0,0.0,0.0,0.0,0,1655353535.568592
35984,0,0.0,0.0,0.0,0,1655353535.576965
35985,0,0.0,0.0,0.0,0,1655353535.585338
35986,0,0.0,0.0,0.0,0,1655353535.5935917
35987,0,0.0,0.0,0.0,0,1655353535.6019008
35988,0,0.0,0.0,0.0,0,1655353535.610267
35989,0,0.0,0.0,0.0,0,1655353535.6185834
35990,0,0.0,0.0,0.0,0,1655353535.6269467
35991,0,0.0,0.0,0.0,0,1655353535.6352437
35992,0,0.0,0.0,0.0,0,1655353535.6436229
35993,0,0.0,0.0,0.0,0,1655353535.651913
35994,0,0.0,0.0,0.0,0,1655353535.6602864
35995,0,0.0,0.0,0.0,0,1655353535.6685653
35996,0,0.0,0.0,0.0,0,1655353535.6769848
35997,0,0.0,0.0,0.0,0,1655353535.6853044
35998,0,0.0,0.0,0.0,0,1655353535.6935642
35999,0,0.0,0.0,0.0,0,1655353535.701946
36000,0,0.0,0.0,0.0,0,1655353535.7103517
36001,0,0.0,0.0,0.0,0,1655353535.7185557
36002,0,0.0,0.0,0.0,0,1655353535.7269468
36003,0,0.0,0.0,0.0,0,1655353535.735232
36004,0,0.0,0.0,0.0,0,1655353535.7435553
36005,0,0.0,0.0,0.0,0,1655353535.7519464
36006,0,0.0,0.0,0.0,0,1655353535.760298
36007,0,0.0,0.0,0.0,0,1655353535.7685611
36008,0,0.0,0.0,0.0,0,1655353535.776934
36009,0,0.0,0.0,0.0,0,1655353535.7852645
36010,0,0.0,0.0,0.0,0,1655353535.7935538
36011,0,0.0,0.0,0.0,0,1655353535.8019302
36012,0,0.0,0.0,0.0,0,1655353535.8102658
36013,0,0.0,0.0,0.0,0,1655353535.8185728
36014,0,0.0,0.0,0.0,0,1655353535.8269696
36015,0,0.0,0.0,0.0,0,1655353535.8352125
36016,0,0.0,0.0,0.0,0,1655353535.843559
36017,0,0.0,0.0,0.0,0,1655353535.851927
36018,0,0.0,0.0,0.0,0,1655353535.860293
36019,0,0.0,0.0,0.0,0,1655353535.8686504
36020,0,0.0,0.0,0.0,0,1655353535.8769417
36021,0,0.0,0.0,0.0,0,1655353535.8852763
36022,0,0.0,0.0,0.0,0,1655353535.8935597
36023,0,0.0,0.0,0.0,0,1655353535.9019442
36024,0,0.0,0.0,0.0,0,1655353535.910239
36025,0,0.0,0.0,0.0,0,1655353535.9185555
36026,0,0.0,0.0,0.0,0,1655353535.9269912
36027,0,0.0,0.0,0.0,0,1655353535.9352417
36028,0,0.0,0.0,0.0,0,1655353535.94354
36029,0,0.0,0.0,0.0,0,1655353535.9519129
36030,0,0.0,0.0,0.0,0,1655353535.960234
36031,0,0.0,0.0,0.0,0,1655353535.9685051
36032,0,0.0,0.0,0.0,0,1655353535.9769063
36033,0,0.0,0.0,0.0,0,1655353535.9852445
36034,0,0.0,0.0,0.0,0,1655353535.993536
36035,0,0.0,0.0,0.0,0,1655353536.0018787
36036,0,0.0,0.0,0.0,0,1655353536.010199
36037,0,0.0,0.0,0.0,0,1655353536.018539
36038,0,0.0,0.0,0.0,0,1655353536.0268948
36039,0,0.0,0.0,0.0,0,1655353536.035231
36040,0,0.0,0.0,0.0,0,1655353536.043527
36041,0,0.0,0.0,0.0,0,1655353536.05204
