Frame,Visibility,X,Y,Z,Event,Timestamp
0,1,-0.1028976731096936,2.0809582033224414,1.2296239150698434,0,1654590913.173957
1,1,-0.107901172532141,2.0814098992690977,1.248906289272658,0,1654590913.1822648
2,1,-0.1105966127651717,2.031884099602613,1.256421866797074,0,1654590913.190608
3,1,-0.1120122800205912,2.007609380313616,1.274429331843474,0,1654590913.1989377
4,1,-0.1206106598153339,2.0344962192115186,1.287840091747537,0,1654590913.207282
5,1,-0.1230159838926648,1.983413677172634,1.299204403250015,0,1654590913.2156131
6,1,-0.125550284185488,1.9356804698863528,1.3062106009229266,0,1654590913.223928
7,1,-0.1327056001033156,1.888104329555012,1.3152082514192365,0,1654590913.2322683
8,1,-0.1386788960717545,1.865465448433885,1.323296378519049,0,1654590913.2405858
9,1,-0.1411330356418871,1.8209034556458572,1.3279427600213214,0,1654590913.2489183
10,1,-0.1470121762233623,1.7989086490773778,1.3359023517803568,0,1654590913.2572515
11,1,-0.1527488519711036,1.7759049609937256,1.3458307874830615,0,1654590913.2655826
12,1,-0.1551095101924997,1.7331519187359268,1.354826715441084,0,1654590913.2739294
13,1,-0.1608553664685091,1.7119489870764042,1.3625857212623498,0,1654590913.2822585
14,1,-0.1666367594349342,1.6921754505502218,1.3637825477308272,0,1654590913.2905862
15,1,-0.1694146459072297,1.625107774331897,1.3635189799924263,0,1654590913.298922
16,1,-0.171455755463374,1.5834254479688334,1.3696685911424713,0,1654590913.3072472
17,1,-0.1769537559119786,1.5632215637284694,1.3727466503394783,0,1654590913.315587
18,1,-0.1826980741104221,1.5462266689591522,1.3764036518408111,0,1654590913.3239236
19,1,-0.1881241836047336,1.5263691946195597,1.3794460931078123,0,1654590913.3322434
20,1,-0.1906698557234584,1.4644532183913703,1.3771184703254695,0,1654590913.3405795
21,1,-0.1958172661356631,1.4436000652679866,1.3776474858962369,0,1654590913.348926
22,1,-0.2009285958833043,1.4229853341614254,1.3781816618431573,0,1654590913.3572395
23,1,-0.20328687955713,1.3636084957564838,1.3759365547379716,0,1654590913.3655868
24,1,-0.2077339248309704,1.3651747744495648,1.3741117262618086,0,1654590913.373887
25,1,-0.2142717125007791,1.307425250700038,1.371978445735762,0,1654590913.3822622
26,1,-0.2195966771417747,1.2918429689946676,1.3712541143619257,0,1654590913.3905714
27,1,-0.225147800844989,1.2537353363420756,1.3662942338398174,0,1654590913.3988986
28,1,-0.2293452152470045,1.2539008735899857,1.362146077239882,0,1654590913.407243
29,1,-0.2347467420992161,1.2162657782929769,1.3531440046900376,0,1654590913.4155889
30,1,-0.2360541905295481,1.1802592214036942,1.3465659035352189,0,1654590913.423914
31,1,-0.2410129190010134,1.1641025620593832,1.3436190458037125,0,1654590913.4322343
32,1,-0.2419790941165949,1.1262914907683426,1.336660026472165,0,1654590913.4405682
33,1,-0.2509454922068961,1.1106193876104802,1.3297479223815554,0,1654590913.4488988
34,1,-0.2530047343857749,1.061883477657949,1.3229143158826768,0,1654590913.4572473
35,1,-0.2543999238003355,1.0087185803169587,1.3112086548117765,0,1654590913.465582
36,1,-0.2624445313790175,1.0091934877893889,1.307306783746178,0,1654590913.473895
37,1,-0.2666763686533235,0.9903393428809028,1.2979199963309518,0,1654590913.4822152
38,1,-0.2684742334109528,0.9437548639463088,1.2876294495267062,0,1654590913.490573
39,1,-0.2736579152552322,0.9144010754193884,1.2746113232529812,0,1654590913.498958
40,1,-0.2775095351760517,0.9144821031754404,1.2629734271238098,0,1654590913.5072355
41,1,-0.2823600586392345,0.8830448544718269,1.253589959521053,0,1654590913.5155993
