Frame,Visibility,X,Y,Z,Event,Timestamp
724,1,0.049212158,0.556180664,1.780913574,0,0.0
725,1,0.053057648,0.542419434,1.773942261,0,0.0033333333333333
726,1,0.057121952,0.528898804,1.767153687,0,0.0066666666666666
727,1,0.061078583,0.515848999,1.759857666,0,0.01
728,1,0.0642305599999999,0.500982513,1.752236206,0,0.0133333333333333
729,1,0.068147339,0.487514984,1.745118164,0,0.0166666666666666
730,1,0.072111168,0.474071655,1.73796936,0,0.02
731,1,0.076042603,0.460638641,1.730817505,0,0.0233333333333333
732,1,0.079964409,0.4471885379999999,1.723497681,0,0.0266666666666666
733,1,0.0839293899999999,0.43380423,1.716112183,0,0.03
734,1,0.087876549,0.420326233,1.708538696,0,0.0333333333333333
735,1,0.091824532,0.407034149,1.700913818,0,0.0366666666666666
736,1,0.09565892,0.393780548,1.6931748050000002,0,0.04
737,1,0.099527672,0.380567993,1.685326172,0,0.0433333333333333
738,1,0.10338575,0.367418274,1.677389771,0,0.0466666666666666
739,1,0.107235847,0.354234528,1.669307251,0,0.05
740,1,0.11815303,0.347134705,1.665618652,0,0.0533333333333333
741,1,0.1217564469999999,0.3338743289999999,1.65715918,0,0.0566666666666666
742,1,0.12528463,0.320601929,1.6487677,0,0.06
743,1,0.128779984,0.3073560489999999,1.640288086,0,0.0633333333333333
744,1,0.132322449,0.294217957,1.631686646,0,0.0666666666666666
745,1,0.135795074,0.281034729,1.6231757809999998,0,0.07
746,1,0.139324783,0.267950439,1.614399658,0,0.0733333333333333
747,1,0.142922058,0.254883057,1.605630249,0,0.0766666666666666
748,1,0.141763824,0.239918945,1.594609619,0,0.08
749,1,0.145313156,0.227118027,1.5857001949999998,0,0.0833333333333333
750,1,0.149105453,0.214304077,1.576695557,0,0.0866666666666666
751,1,0.152653625,0.201425934,1.56746228,0,0.09
752,1,0.156416336,0.188672424,1.558199707,0,0.0933333333333333
753,1,0.160040939,0.175953308,1.548851196,0,0.0966666666666666
754,1,0.163719467,0.163304428,1.539429443,0,0.1
755,1,0.167369949,0.150610565,1.529946533,0,0.1033333333333333
756,1,0.171214111,0.137921753,1.520478882,0,0.1066666666666666
757,1,0.175026581,0.125232132,1.51094165,0,0.11
758,1,0.178721573,0.112572159,1.501351074,0,0.1133333333333333
759,1,0.18255687,0.099989975,1.491768433,0,0.1166666666666666
760,1,0.186207108,0.087329544,1.48186438,0,0.12
761,1,0.190010239,0.074779922,1.472026367,0,0.1233333333333333
762,1,0.19363443,0.062285809,1.462095215,0,0.1266666666666666
763,1,0.197405609,0.049865963,1.452052734,0,0.13
764,1,0.201033127,0.037365025,1.4418114009999998,0,0.1333333333333333
765,1,0.204782623,0.025106779,1.431610718,0,0.1366666666666666
766,1,0.20849498,0.012633867,1.421285767,0,0.14
767,1,0.21210878,0.000391581,1.4107871090000002,0,0.1433333333333333
768,1,0.215898239,-0.011857234,1.400344727,0,0.1466666666666666
769,1,0.219405243,-0.024194897,1.389541626,0,0.15
770,1,0.223181992,-0.036385006,1.3788013920000002,0,0.1533333333333333
771,1,0.226779053,-0.048494282,1.3679079589999998,0,0.1566666666666666
772,1,0.230412216,-0.060670635,1.356950684,0,0.16
773,1,0.234098389,-0.0728071209999999,1.34596875,0,0.1633333333333333
774,1,0.237614059,-0.084957962,1.334687622,0,0.1666666666666666
775,1,0.241257416,-0.0969472119999999,1.323485596,0,0.17
776,1,0.244743896,-0.108898796,1.31236377,0,0.1733333333333333
777,1,0.248312134,-0.120925224,1.301002563,0,0.1766666666666666
778,1,0.251914627,-0.132854263,1.289648071,0,0.18
779,1,0.255588318,-0.144792572,1.278113647,0,0.1833333333333333
780,1,0.258941711,-0.156546387,1.266743896,0,0.1866666666666666
781,1,0.261947906,-0.168132462,1.255870728,0,0.19
782,1,0.265861115,-0.180120819,1.243653809,0,0.1933333333333333
783,1,0.269378448,-0.191948944,1.231878418,0,0.1966666666666666
784,1,0.2728970029999999,-0.203651093,1.219943604,0,0.2
785,1,0.276437836,-0.215407791,1.208026978,0,0.2033333333333333
786,1,0.279487,-0.22685997,1.1963817140000002,0,0.2066666666666666
787,1,0.283080261,-0.238493164,1.184258423,0,0.21
788,1,0.2864605409999999,-0.250125168,1.1720032960000002,0,0.2133333333333333
789,1,0.289922089,-0.26165802,1.1597229,0,0.2166666666666666
790,1,0.2934445499999999,-0.273291168,1.1472468260000002,0,0.22
791,1,0.296845703,-0.284824738,1.134745117,0,0.2233333333333333
792,1,0.300426788,-0.2964076539999999,1.1221907960000002,0,0.2266666666666666
793,1,0.303809052,-0.307919952,1.109552856,0,0.23
794,1,0.307266327,-0.3193912659999999,1.096805542,0,0.2333333333333333
795,1,0.310794189,-0.3308840329999999,1.084094971,0,0.2366666666666666
796,1,0.31405365,-0.342208191,1.071124023,0,0.24
797,1,0.3175778199999999,-0.353681793,1.058129028,0,0.2433333333333333
798,1,0.321022583,-0.365039703,1.045122803,0,0.2466666666666666
799,1,0.324421539,-0.376321136,1.0320756839999998,0,0.25
800,1,0.327891754,-0.387680603,1.018866638,0,0.2533333333333333
801,1,0.3312712399999999,-0.398985809,1.00564624,0,0.2566666666666666
802,1,0.33468692,-0.410151794,0.992313843,0,0.26
803,1,0.338146271,-0.4214085999999999,0.978960266,0,0.2633333333333333
804,1,0.341544952,-0.432562561,0.965577454,0,0.2666666666666666
805,1,0.344871307,-0.443775757,0.952003235,0,0.27
806,1,0.34840564,-0.454857819,0.938506348,0,0.2733333333333333
807,1,0.351582977,-0.465951721,0.92469104,0,0.2766666666666666
808,1,0.355068176,-0.477027649,0.91103894,0,0.28
809,1,0.358476135,-0.488055206,0.897247253,0,0.2833333333333333
810,1,0.361747925,-0.49899881,0.883383362,0,0.2866666666666667
811,1,0.365136688,-0.509913757,0.869499817,0,0.29
812,1,0.3684859619999999,-0.520902649,0.8555693360000001,0,0.2933333333333333
813,1,0.371759094,-0.53187561,0.841437134,0,0.2966666666666667
814,1,0.375063049,-0.542690918,0.827334106,0,0.3
815,1,0.3783610229999999,-0.5536128539999999,0.813198059,0,0.3033333333333333
816,1,0.381637299,-0.564332214,0.7989102779999999,0,0.3066666666666666
817,1,0.384923004,-0.575214111,0.78463739,0,0.31
818,1,0.388185303,-0.585844604,0.77021637,0,0.3133333333333333
819,1,0.391456787,-0.596573853,0.755849915,0,0.3166666666666666
820,1,0.394641602,-0.607113831,0.741239197,0,0.32
821,1,0.397919006,-0.617843506,0.72659082,0,0.3233333333333333
822,1,0.401074188,-0.6281759029999999,0.712065857,0,0.3266666666666666
823,1,0.404390839,-0.63882251,0.6972252200000001,0,0.33
824,1,0.407716736,-0.649393494,0.6822499390000001,0,0.3333333333333333
825,1,0.410956024,-0.659836121,0.667328674,0,0.3366666666666666
826,1,0.4142447199999999,-0.670421387,0.652332581,0,0.34
827,1,0.417024658,-0.680682739,0.637284119,0,0.3433333333333333
828,1,0.4203676449999999,-0.691122681,0.622187744,0,0.3466666666666667
829,1,0.424096466,-0.7011650389999999,0.60638446,0,0.35
830,1,0.426687958,-0.712921326,0.592382202,0,0.3533333333333333
831,1,0.429886597,-0.723401917,0.576907532,0,0.3566666666666667
832,1,0.433721741,-0.734235291,0.561900696,0,0.36
833,1,0.436293091,-0.744496826,0.545863892,0,0.3633333333333333
834,1,0.43949939,-0.754932983,0.530137939,0,0.3666666666666666
835,1,0.442623993,-0.765256653,0.514533569,0,0.37
836,1,0.445883484,-0.775706787,0.4986831359999999,0,0.3733333333333333
837,1,0.449012085,-0.785823914,0.482921021,0,0.3766666666666666
838,1,0.45202475,-0.796102783,0.4669473269999999,0,0.38
839,1,0.455598511,-0.8060848389999999,0.4512125239999999,0,0.3833333333333333
840,1,0.458100433,-0.8160939939999999,0.434743469,0,0.3866666666666666
841,1,0.460242157,-0.825719116,0.419226501,0,0.39
842,1,0.463009033,-0.835854919,0.403034637,0,0.3933333333333333
843,1,0.4661789249999999,-0.845861267,0.386760071,0,0.3966666666666666
844,1,0.468990509,-0.856165955,0.370716766,0,0.4
845,1,0.472155151,-0.86602594,0.354098602,0,0.4033333333333333
846,1,0.47509552,-0.876211853,0.338000427,0,0.4066666666666667
847,1,0.4781577449999999,-0.886411194,0.321649261,0,0.41
848,1,0.481259033,-0.896351013,0.30510672,0,0.4133333333333333
849,1,0.484307495,-0.906317749,0.288453186,0,0.4166666666666667
850,1,0.4873288269999999,-0.916311096,0.271843567,0,0.42
