Frame,Visibility,X,Y,Z,Event,Timestamp
0,1,273.0,457.0,0.0,0,0.0
1,1,280.0,469.0,0.0,0,0.016666666666666666
2,1,287.0,477.0,0.0,0,0.03333333333333333
3,1,292.0,486.0,0.0,0,0.05
4,1,300.0,493.0,0.0,0,0.06666666666666667
5,1,304.0,503.0,0.0,0,0.08333333333333333
6,1,310.0,512.0,0.0,0,0.1
7,1,312.0,515.0,0.0,0,0.11666666666666667
8,1,315.0,521.0,0.0,0,0.13333333333333333
9,1,316.0,527.0,0.0,0,0.15
10,1,320.0,533.0,0.0,0,0.16666666666666666
11,1,323.0,538.0,0.0,0,0.18333333333333332
12,1,328.0,546.0,0.0,0,0.2
13,1,329.0,553.0,0.0,0,0.21666666666666667
14,1,328.0,558.0,0.0,0,0.23333333333333334
15,1,329.0,563.0,0.0,0,0.25
16,1,331.0,569.0,0.0,0,0.26666666666666666
17,0,0.0,0.0,0.0,0,0.2833333333333333
18,0,0.0,0.0,0.0,0,0.3
19,0,0.0,0.0,0.0,0,0.31666666666666665
20,0,0.0,0.0,0.0,0,0.3333333333333333
21,0,0.0,0.0,0.0,0,0.35
22,0,0.0,0.0,0.0,0,0.36666666666666664
23,0,0.0,0.0,0.0,0,0.38333333333333336
24,0,0.0,0.0,0.0,0,0.4
25,0,0.0,0.0,0.0,0,0.4166666666666667
26,0,0.0,0.0,0.0,0,0.43333333333333335
27,0,0.0,0.0,0.0,0,0.45
28,0,0.0,0.0,0.0,0,0.4666666666666667
29,0,0.0,0.0,0.0,0,0.48333333333333334
30,0,0.0,0.0,0.0,0,0.5
31,0,0.0,0.0,0.0,0,0.5166666666666667
32,0,0.0,0.0,0.0,0,0.5333333333333333
33,0,0.0,0.0,0.0,0,0.55
34,0,0.0,0.0,0.0,0,0.5666666666666667
35,0,0.0,0.0,0.0,0,0.5833333333333334
